LessonNum	QuestionNum	Question	Answer1	Answer2	Answer3	Answer4	Answer5	Answer6	Correct	CB	CDT	MB	MDT
635	1	The author says that the reason the wide variation in dialects has affected the standard of living is that	dialects have been a continuing problem since China became an empire	there is no phonetic relationship to spoken dialects	Cantonese and Pekinese dialects are so different	not many people in China speak Chinese	none of these		5	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	2	Because of the difference in Chinese dialects, a man from Peking would have difficulty in	understanding a man from Canton	learning to read Chinese	writing the Chinese language	recognizing the importance of having a literate people	all of these		1	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	3	Although there is only one written Chinese language, it has no relationship, according to the author, to the	free flow of ideas	written symbols	phonetics of any of the dialects	language of the newspapers	entries in a Chinese dictionary		3	1	2003-06-07 15:19:11	1	2003-08-19 07:38:10
635	4	According to the author, how many entries are found in a Chinese dictionary?	12,000	6,000	50,000	3,000	not stated		3	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	5	According to the article, how many people speak Chinese?	only a tiny portion of the population	all but a very small number	only the moderately educated	only seventh graders	both A and C		2	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	6	In spite of the dialect problem, the present Communist regime is working very hard to	isolate the flow of free ideas	produce economic progress	overcome Chinese illiteracy	develop a system in relation to sound	both A and B		3	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	7	According to the article, one cannot predict whether the language problem can be solved, because	the Chinese are still behind in technology	Chinese Communist propaganda has not been effective	there are many obstacles in the way	there are so many illiterate people	there are basic deficiencies in the Chinese language		3	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	8	When the author says the Communist regime is &quot;putting everything it has into tackling the language problem,&quot; he means that it is	putting all available money into education	cutting back on arms	trying to equip the entire Chinese population for factory work	recognizing the importance of decreasing illiteracy	making a maximum effort to increase literacy		5	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	9	When the author compares the language problem of an English-speaking child to that of a Chinese-speaking child, he says that	English-speaking children are more conscientious	Chinese children do not master the twenty-six letter alphabet easily	Chinese children must learn many more characters	both groups can read well by the seventh grade	both B and C		3	1	2003-06-07 15:19:11	1	2003-07-25 16:33:28
635	10	Implied but not stated:	Failure to communicate is an important reason why the Chinese standard of living is so low.	Dialects vary widely throughout the Chinese mainland.	The Communists want a literate population to further their expansive ambitions.	Conquerors of the Chinese people forced them to develop a system which has no relation to sound.	The Chinese have no real hope of solving the language problem.		1	1	2003-06-07 15:19:11	1	2003-08-19 09:20:29
636	1	The Lonely Crowd is	a novel	a sociological study	an anthology	a textbook	an anthropological study		2	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
636	2	The Lonely Crowd became a &quot;prodigy of the publishing world&quot; because it was	published by a university	published in paper-back form	easy to understand	bought by many people	read by sociologists		4	1	2003-06-07 15:19:11	1	2003-08-19 09:31:32
636	3	One of the proofs of the success of The Lonely Crowd lies in the fact that	most sociologists accept its principles without question	it had a limited audience	some of its terminology has become part of American vocabulary	it was made into a movie	it appears in many foreign translations		3	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
636	4	That the character and ideals of the American people have changed significantly in the past few decades is	an established fact	a. sociological law	a proposition discussed in The Lonely Crowd	a proposition Mr. Riesman set out to disprove	a theory originating with the author of this article		3	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
636	5	In general, the inner-directed man is	highly individualistic	ambitious	becoming more typical of American culture	attuned to the requirements of the group	both A and B		5	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
636	6	Generally speaking, the other-directed man	makes great demands on himself	is highly competitive in character	conforms or cooperates with the group	is not attuned to the requirements of the group	both A and B		3	1	2003-06-07 15:19:11	1	2003-08-19 07:40:05
636	7	According to the article, the author of The Lonely Crowd believes that	inner-directed people are happier	other direction is preferable	inner-directed people are less ambitious	other-directed people blindly conform	the idea of inner direction is more attractive to most people		5	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
636	8	An advantage of the trend to other direction is	self-definition	energy	an increase in competition	an increase of friendliness	autonomy		4	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
636	9	The main purpose of this article is to	praise Mr. Riesman	present the main idea of a significant work	encourage people to buy The Lonely Crowd	show the partisanship of Mr. Riesman                      	defend other direction		2	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
636	10	Autonomy, in the terminology of The Lonely Crowd, refers to a form of	government	personal motivation	individual behavior	social organization	mass ideal		2	1	2003-06-07 15:19:11	1	2003-07-25 16:39:40
637	1	The writing of Some Came Running took James Jones	6 years	6 months	650 days	6 weeks	65 weeks		1	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	2	According to the article. From Here to Eternity was artistically successful because	of Jones's style	of Jones's refined mind	its subject matter was fresh	Jones felt strongly about his experiences	both C and D		5	1	2003-06-07 15:19:11	1	2003-08-19 09:21:07
637	3	According to the article, the fact that Some Came Running is not as fresh or highly charged as his other novel is accentuated by	the author's painful deficiencies	the unusual length of the book	an elemental vitality	his writing six average novels instead of one	his rough-hewn story		2	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	4	Jones's prose is compared with	medieval-looking candles	a darkened room	the drone of portentous banalities	a hope chest	the food in a cheap restaurant		5	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	5	The author states that instead of the savage passion which pervades From Here to Eternity, Some Came Running is marked by a tone of	righteous indignation	primitivism	self-pity	military discipline	egocentrism		3	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	6	The excerpt quoted in the selection is an example of	a clumsy and repetitious style	half-baked ideas	dispiriting tone	unacceptable grammatical usage	both A and D		4	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	7	The author of the passage calls Some Came Running a &quot;hick&quot; novel because	it is so long	its ideas are commonplace and unrefined	the reviewer does not like novels about small towns	the main characters are crude	it is inane		2	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	8	According to the article, the worst part of Some Came Running is the	main action of the story	characterization	inordinate length	sententious inanities	vulgar references		1	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	9	When the critic says Jones should &quot;conquer his thousand-page-or-more complex,&quot; he means Jones should	feel more secure as a writer	write out his thoughts regardless of length	never exceed one thousand pages	write in a less complicated fashion	write shorter, more succinct novels		5	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
637	10	Implied but not stated:	If Jones had brought an intense feeling and an elemental vitality to his new book, he might have overcome the limitations expressed by the critic.	Jones did not overcome with other attributes the crude style of Some Came Running.	Jones was powerfully possessed by the experiences he recounts in Some Came Running.	It is an indictment of the reading public that Some Came Running was a success.	The author's deficiencies as a writer force themselves on the reader.		1	1	2003-06-07 15:19:11	1	2003-07-25 16:41:15
638	1	According to the author, the movies have a &quot;mythopoeic power&quot; which has given the movies a sort of	nearsighted reality	religious status	lyrical quality	prestige position	dreamlike quality		2	1	2003-06-07 15:19:11	1	2003-07-25 16:43:12
638	2	The concrete substance of the drama, according to the author, is	the anecdote	gossip	the daydream	the soliloquy	poetry		2	1	2003-06-07 15:19:11	1	2003-07-25 16:43:12
638	3	The concrete substance of the movies, according to the author, is	the daydream	the anecdote	the soliloquy	gossip	mythology		1	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
638	4	According to the author, a movie audience tends to	remain faithful to basic beliefs	acquire new insights	enjoy the darkness	believe what it sees	remain suspended in disbelief		4	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
638	5	It is the author's opinion that the movie screen is admirably suited to	make idiots out of moviegoers	effect a religious revival	educate the masses	show factual events	show life as it really is		1	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
638	6	The movie camera makes the fantastic seem real by	means of dream narratives	recording incredible characters in a dead-pan style	using legal prose	recording realistic characters in a fantastic manner	making life seem monotonous		2	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
638	7	Factual events shown in newsreels appear to the audience to be	mere flickering shadows	on the same level of truth as the feature	less real than the feature	realistic	unbelievable		2	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
638	8	According to the poet quoted in the article, churches are kept dark to	produce a haunted effect	create an air of fantasy	subdue the congregation 	produce an atmosphere which encourages devotion	create a happy mood		4	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
638	9	The author suggests that going to a movie is like	reading a book	reciting a poem	going to the theater	being an eyewitness to an event	attending Mass		5	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
638	10	Implied but not stated:	The mythopoeic power of the movies is the capability to suspend disbelief in projected reality.	More than providing just a few hours of light amusement, movies hold audiences transfixed in a quasi-devotional state.	The daydream is the concrete substance and focal point of the movies.	When portrayed on the silver screen, daydreams seem more real than factual events.	Gravity of emphasis is the concrete substance of fiction, drama, poetry, and movies.		2	1	2003-06-07 15:19:12	1	2003-07-25 16:43:12
639	1	Anti-intellectualism, as an attitude, is characterized by the feeling that	learning is not only futile, but also misleading	truth is hidden, but accessible	only certain facets of learning are worthy of study	truth can be found in science rather than in the arts	the past is important for understanding the present		1	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	2	In contrast to the view of the anti-intellectuals is the view of those who feel that	life is worth living	truth is readily obtainable	civilization and truth are synonymous	it makes no difference whether or not truth is pursued	civilization must be based on endless pursuit of the truth		5	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	3	The author implies that anti-intellectuals	can be convinced that poetry is worth-while	can be persuaded to study literature	are easily swayed	have closed minds	are vain		4	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	4	The study and reading of history is	vain	the only approach to truth	one approach to truth	the only good approach to truth	an airtight compartment		3	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	5	In the context of the article, &quot;mental arteriosclerosis&quot; means	a creative imagination	a hardening of gray matter	the rigid separation of various academic disciplines	a tendency to interrelate all subjects	a scholarly approach to the Industrial Revolution		3	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	6	According to the author, Pepys's Diary clearly belongs in which discipline?	history	sociology	literature	all of these	in no one discipline		5	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	7	Only within the recent past have historians	discounted literature and art as important	idealized art and literature	concentrated solely upon literature and art	considered the relationship of art to science	considered the creative work of a people as important in their history		5	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	8	The specialist, according to the author, may be restricted in his search for truth because	he frequently studies things of little importance	he often does not trust his own observations	his work is not accepted by the layman	he is not a writer or an artist	his small area of study is only a part of a larger whole		5	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	9	The main purpose of this article is to	condemn anti-intellectualism	persuade laymen to study history and literature	show the interrelation of all aspects of intellectual endeavor	prove that specialization is the most effective way to achieve truth	idealize the role of the layman		3	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
639	10	One can properly infer from this article that the author believes	general knowledge is better than specialized knowledge	most specialists are not able to pursue truth	little knowledge is a dangerous thing	American high schools should stop teaching specialized subjects	a person with a broad education can sometimes see the truth more easily than the specialist		5	1	2003-06-07 15:19:12	1	2003-07-25 16:47:00
640	1	This article is based on the idea that	people today do not look for models to imitate	people generally pattern their lives after models	whom we emulate is not important	heroes are passe	modern journalism has destroyed the need for emulation		2	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	2	The nonliterate immigrant became Americanized by observation of those around him and by	undergoing a formal educative process	accepting the standards of those with whom he came in contact	emulating traditional American heroes	participating in the democratic experiment	adhering to the great universal values		2	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	3	Stories of the second generation battling against the limitations of the first were often responsible for	inspiring literate immigrants	frustrating educated immigrants	preventing the assimilation of immigrants	instilling into immigrants an antagonistic attitude toward their forebears	inculcating undesirable ideals		1	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	4	Watching movies, children of immigrants probably learned	that good conquers evil	table manners	courting habits	the real American way of life	that success in life is inevitable		1	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	5	The countermovement against Hollywood was a movement	toward realism	toward fantasy	against the teaching of morals	away from realism	for the eradication of fairy tales		1	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	6	The author attributes the change in attitudes since 1910 to	a logical evolution of ideas	widespread moral decay	the influence of the press	a philosophy of plenty	the morals painted by the motion picture industry		3	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	7	The author contends that modern youth seeks its models in	realistic portrayals of life as it is lived	abnormal reverence for cherished ideals	that sphere of life which is crassly materialistic	sophistical representations of real-life situations	distorted portrayals of traditional heroes		4	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	8	Characteristic of modern journalistic methods was the type of reporting which	became increasingly analytical rather than merely descriptive	gave currency to the notion that conformity is desirable	attacked the status quo	purported its stories to be completely objective and factual	held that the simple life is the happy life		4	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	9	The author implies that the journalistic tendency to distort models drawn from life was	accidental	inevitable	expected	coincidental	intentional		5	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
640	10	The author concludes with the idea that	today's heroes are much like those of yesterday	bobby soxers have no models at all	the trend away from the imitation of life, art, and fairy tales is  a healthy symptom	today's youth is presented with good models to imitate	today's youth imitates neither art nor life but distorted models drawn from life		5	1	2003-06-07 15:19:12	1	2003-07-25 16:48:21
641	1								5	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	2								3	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	3								2	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	4								5	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	5								4	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	6								1	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	7								1	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	8								4	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	9								4	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
641	10								5	1	2003-06-07 15:19:12	1	2003-06-07 15:19:12
642	1	Natural rights	do not exist	are independent of government	are given by government	are the basis of government	exist only when in accordance with man-made laws		2	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	2	According to the author, government	is made by men	is instituted by God	is made by virtue of natural rights	has a right to everything	wants everything		1	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	3	It is the duty of the government to	provide for human wants	restrain the passions of the people	ignore human wants	free the people from all restrictions	both A and B		5	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	4	The author states that the will and the passions of the people	should always be obeyed	can be effectively controlled by the people themselves	should determine government policies	can be controlled only by a power that exists apart from the people and is not subject to that will and those passions	cannot be controlled		4	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	5	The restraints on men as well as the liberties of men	are matters for individual concern	are rights of man	should be of no concern to the government	cannot be tolerated by a people	lead to mob rule		2	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	6	The restrictions and the liberties of men	are supernatural laws	are absolute	vary with time and circumstance	must be abstract	do not admit to modification		3	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	7	Government becomes a &quot;consideration of convenience&quot; when	each man is left to govern himself	the president has too much power	statesmen cannot agree	the passions of man are unrestrained	both A and D		5	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	8	Besides a deep knowledge of human nature and human necessities, establishing a constitution of a state and deciding upon its powers require a knowledge of	the liberties and restrictions on man's rights	the things which facilitate or obstruct the ends pursued in that state's civil institutions	natural theory	the will of all of the people	the constitutions of many nations		2	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	9	It is the job of the government to	discuss the abstract rights of man's wants	determine what rights man has	discuss man's right to food and medicine	determine the method of procuring and administering to man's     wants, rather than to discuss the abstract rights of man's wants	restrict man's right to food and medicine		4	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
642	10	The  article propounds the following idea:	Philosophy is a useless study.	Government should try to provide for human wants.	A power subject to the will and the passions of man would not     sufficiently restrain his will and passions.	Man's rights include freedom from unnatural restraints.	Farmers and doctors should run the state.		3	1	2003-06-07 15:19:12	1	2003-07-25 18:39:11
643	1	The author of this selection most likely is a	theologian	minister	psychologist	physician	political scientist		3	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	2	The author's main purpose in writing this selection was to	prove the existence of the psyche	underscore the importance of the study of psychology	point out the danger of ignoring the psychic changes in man	emphasize the danger of atomic war to mankind	belittle the importance of man's physical nature		3	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	3	According to the article, proof of the existence of the psyche has had	no effect on man's behavior	a disturbing effect on man	an effect on man's view of himself	the effect of making man more unreasonable	the effect of making man overlook the unconscious		1	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	4	The writer believes that the fate of the world may depend upon	man's present contentment with his own humaneness	the absence of world-wide epidemics	conscious deliberations at the conference table	a balance between the conscious and the unconscious in the minds of our leaders	the efforts of scientists to produce the technical means to destroy the enemy		4	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	5	According to the author, because of our unwillingness to act on what we know about the unconscious psychic reality, we are	more reasonable	dangerous even to ourselves	more humane	distrustful of others	innocuous		2	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	6	According to the author, it is possible that the world could be plunged into war by heads of states if	there were an increase in radioactivity	the equilibrium of their minds was only slightly disturbed	they unconsciously willed it	they were careless	they failed to control their opponents		2	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	7	Two words which the author uses interchangeably are	mind and body	heart and soul	soul and psyche	stomach and heart	conscious and psyche		3	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	8	According to the author, the fact that we believe that our consciousness dictates our actions is an example of our	humane impulses getting the better of our reason	not acting on proofs that there is an unconscious psychic reality	lack of faith in our unconscious motives	unhealthy view of ourselves	both B and C		2	1	2003-06-07 15:19:12	1	2003-07-25 18:42:04
643	9	When the author speaks of irrationalities in the last sentence of the passage, he is talking about	actions dictated by the unconscious	unreasonable behavior	behavior which is based on no conscious or unconscious motivation	indulgences of the conscious	actions which are rational, but which appear irrational		1	1	2003-06-07 15:19:13	1	2003-07-25 18:42:04
643	10	Implied but not stated:	Men are too distrustful of their motives.	The psyche is vital to the functioning of a human world.	It is unhealthy to delve too deeply into one's motives.	We do not think of distrusting our motives.	Although motives can be either conscious or unconscious, only the conscious can direct them.		2	1	2003-06-07 15:19:13	1	2003-07-25 18:42:04
644	1	The theme of this article is that	facts are unimportant	facts, of themselves, are not sufficient to provide meaning and motivation for men's actions	scientific facts are all that can save the human situation	quiz programs are important contributors to human knowledge	the proper posture for learning is sitting		2	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	2	In the context of the article, the first sentence suggests that	we have made great intellectual progress since Huxley's time	Huxley's statement was the basis for a rash of quiz shows	Huxley believed in painless learning	we are fulfilling the intention, if not the letter, of Huxley's admonition	we have followed the letter, but not the spirit, of Huxley's charge		5	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	3	The author suggests that quiz shows are popular because	they provide an easy way to attain wealth	Americans are avid learners	they are educational	while watching quiz shows, people believe they are learning	they provide relevant facts for eager minds		4	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	4	Sitting is the appropriate posture before facts presented on quiz shows because	the facts are relatively inconsequential	the facts are relevant	the facts are valuable	one learns better when he is comfortable	the facts are related to the vital issues of the day		1	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	5	The excitement derived from watching a quiz show is due to	the facts remembered and rehearsed	the relevancy of the facts themselves	vicarious participation in the &quot;sport&quot;	the decline of national interest in boxing	the interest of most Americans in the important issues of the day		3	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	6	Concerning the popular attitude toward facts, the author believes that	we should be thankful that Americans prefer quiz shows to boxing	all facts are relevant to human survival	most people show a great ^interest in pertinent facts	it is sterile to prefer irrelevant to humanly significant facts	complacency is the best attitude to take toward significant events		4	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	7	The meaning of a fact is given as we	relate it to systems of meaning	see and interpret it in relation to other facts	record and reproduce it	memorize it	both A and B		5	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	8	Facts become pertinent to motivation when they	are tabulated	have meanings which arouse determined human concern	arise from free choice only	can be analyzed apart from moral considerations	both B and C		2	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	9	In the author's opinion, scientific facts are	vain statements of man's motives	impossible to isolate	unnecessary to the acquisition of knowledge	by themselves unable to enlighten us concerning human acts	by themselves sufficient for man's knowledge and action		4	1	2003-06-07 15:19:13	1	2003-07-25 18:46:26
644	10	Implied but not stated:	Important facts of human existence are avoided because they     make us uncomfortable.	Important facts of human existence are best left to the scientists.	There is something congenial and comforting about sitting to learn.	Facts are less important than dogma.	Our preoccupation with simple facts is evidence of a national concern for learning.		1	1	2003-06-07 15:19:13	1	2003-08-19 09:32:07
645	1	From the account given in this passage, Brutus' sleep was disturbed because he was	worried about the constancy of his wife	afflicted with a physical illness	plotting to slay Caesar	troubled by insomnia	concerned with problems associated with his work		5	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	2	Portia believed that if Brutus would not confide in her, she could not	give evidence of her love for him	partake of his bed and board	give him philosophical advice	understand the great problems confronting the state	help him plot to kill Caesar		1	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	3	Portia's remarks indicate that women in her day) as compared to men, were considered	equal	less trustworthy	superior	physically weaker	better educated		2	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	4	The reason Brutus did not confide in his wife, according to the passage, is that he	considered her incapable of understanding	did not want to disturb her sleep	felt she lacked courage	wanted her to partake only of the good in their marriage	no reason is given		5	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	5	Virtuous, as it is used by Portia, most nearly means	aristocratic	democratic	plebeian	true	morally good		1	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	6	Portia is the daughter of	Plato	Cicero	Caesar	Cato	Cassius		4	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	7	Portia would not ask Brutus what troubled him until she had	dismissed her attendants	inquired into his secrets	conceived of a secret worthy of Brutus' interest	proved her courage both to herself and to Brutus	hurt him as much as he had hurt her		4	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	8	According to her own testimony, what distinguished Portia from other women was her	birth and her education	love for her husband	ability to keep a secret	courage	curiosity		1	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	9	When Portia shows Brutus her wound, she is saying to him, in effect:	Unless you confide in me, I will commit suicide.	If this does not move you to trust me, I am not worthy to be your wife.	Can anything you tell me cause me more pain than that which I have inflicted upon myself?	Accept this as a symbol of my regard for you.	Note, dear Brutus, that this is noble blood, not that of a common wife.		2	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
645	10	Portia's revelation of her self-inflicted wound caused Brutus to	fall in a faint	implore the gods to make him a better husband	forget his working cares	subject himself to a similar trial	reveal to her his plan to assassinate Caesar		2	1	2003-06-07 15:19:13	1	2003-07-25 18:59:12
646	1	The first paragraph indicates that	baseball players are a peculiar breed of man	tragedy catapults baseball players into creatures of imposing stature	no major-league baseball player can escape the tragedy inherent in major-league baseball	Hardy, the novelist, wrote ennobling stories about athletes	winning and losing ball games are heartbreaking experiences		3	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	2	The individual's urge to play major-league baseball can usually be traced back to	infancy	childhood	televised ball games	the unwilling acceptance of tired dreams	the influence of his father		2	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	3	The tragedy in major-league baseball lies in the fact that	most ballplayers are underpaid	baseball is a hard life	ballplayers are well paid	ballplayers never achieve their ambitions	achievement of major-league status falls short of ideal		5	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	4	According to this article, each major leaguer when young	had a troublesome homelife	used baseball as an escape route to heroism	was a troublemaker in school	was unlucky in love	was a stumbling, ungainly man		2	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	5	There is a paradox in the author's contention that the tragedy in baseball lies in the fact that	ballplayers do not accomplish what they set out to do	athletic ability diminishes as players grow older	fans are fickle	disillusion comes to ballplayers precisely because of the fulfillment of childhood dreams	baseball is a business, not a sport		4	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	6	According to the author, cynicism and disillusionment among baseball players is	widespread	more apparent than real	rarely expressed, but commonly felt	more common than among other athletes	nonexistent		1	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	7	Peewee Reese, according to this article, clearly believes that	he has wasted valuable years of his life playing baseball	night baseball is the only negative factor in major-league baseball	spectators enjoy day baseball better than night baseball	dreaming about baseball and playing baseball are entirely different	none of these		5	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	8	The author believes that most men	are cynics	must change dreams while still young	change dreams late in life	want to play major-league baseball	are never disillusioned		3	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	9	Insecurity in baseball is the result of	low salaries	early retirement	immaturity	late retirement	fabulous salaries		2	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
646	10	Implied but not stated:	It is a harsh thing to have to shift dreams at thirty.	A dream may be more satisfying than its actual fulfillment.	Baseball players are emotionally immature.	Dreaming is an idle pastime.	Playing major-league baseball is an undesirable occupation.		2	1	2003-06-07 15:19:13	1	2003-07-26 16:15:58
647	1	As it is used in the opening sentence, &quot;elevate&quot; means to	improve morals	raise in rank	amuse	teach economic principles	both C and D		1	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	2	One can properly infer from the examples the author gives of today's popular table-games that he believes these games are intended to	elevate	teach moral principles	teach methods of accumulating wealth	foster virtuous conduct	foster immorality		3	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	3	One can properly infer from the third paragraph that the author believes that	I many parents today do not question the fact that there are no &quot;improving&quot; games	people who sell table-games are naive	people who make table-games have evil minds	table-games cannot be both elevating and amusing	parents can get elevating table-games if they ask for them		1	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	4	Our forefathers considered table-games important for their children, because they believed that such games were	the chief source of a child's amusement	designed by clergymen	essential for living a happy life	the only method by which a child could be taught desirable virtues	valuable in molding character		5	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	5	One can properly infer from John Wallis' substitution of a teetotum for a dicebox in his game that he believed that	no one knew how to use the dicebox	the teetotum was newly designed	using a dicebox, one might be arrested on a gambling charge	his game could not be played with the dicebox	a dicebox might corrupt the players		5	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	6	The principal purpose of &quot;The Game of Human Life&quot; was to show that	the virtuous life is the happier life	virtue could not be rewarded in this life	some professions were financially rewarding	good conquered evil	immoral pursuits led to a happy life		1	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	7	The creator of &quot;The Game of Human Life&quot; apparently believed that	a satirist was a master of his art	a satirist was bitter, even as a youth	satire was a worth-while art	human life deserved to be satirized	none of these		5	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	8	One might infer from Mr. Wallis' game that a happy life was impossible unless a person	became a Tragic Author	renounced all desire to earn money	lived a virtuous life	avoided using a dicebox	learned desirable virtues by playing &quot;The Game of Human Life&quot;		3	1	2003-06-07 15:19:13	1	2003-07-26 16:19:12
647	9	The author of this article suggests with tongue in cheek that Mr. Wallis considered himself a Tragic Author because	Wallis took a grim view of life	a Tragic Author attained &quot;immortality&quot; in the game	Wallis was opposed to all forms of literary endeavor	Wallis was not well known	Wallis was unsuccessful in perpetuating his game		2	1	2003-06-07 15:19:13	1	2003-07-26 16:19:13
647	10	The tone of this article suggests that its main purpose is to	expose the viciousness of today's popular games	call for a return of games that teach virtue	point out that our values today as seen in table-games are somewhat distorted	amuse	both C and D		5	1	2003-06-07 15:19:13	1	2003-07-26 16:19:13
